model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,deferred,raw,5,2.0,0.4,0.003424201529,0.39723678651,0.396575798471
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,deferred,calibrated,5,2.0,0.4,0.300429159697,0.250053421261,0.099570840303
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,residual,raw,46,7.0,0.152173913043,0.000460936743,0.15163831199,0.1517129763
PACE,human,seed_5,target,base,0.9,0.1,0.2,validation,residual,calibrated,46,7.0,0.152173913043,0.164041542282,0.129664573239,0.011867629238
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,deferred,raw,10,5.0,0.5,0.009086050181,0.490088322586,0.490913949819
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,deferred,calibrated,10,5.0,0.5,0.267174924477,0.298023778697,0.232825075523
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,residual,raw,86,15.0,0.174418604651,0.000278156622,0.174255437924,0.174140448029
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,residual,calibrated,86,15.0,0.174418604651,0.143497530103,0.140829181718,0.030921074548
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,candidate,raw,51,9.0,0.176470588235,0.000751452899,0.175716593806,0.175719135337
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,candidate,calibrated,51,9.0,0.176470588235,0.177412877322,0.141467401477,0.012587246767
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,deferred,raw,10,3.0,0.3,0.002437439292,0.297515874374,0.297562560708
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,deferred,calibrated,10,3.0,0.3,0.26585429165,0.203941525172,0.03414570835
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,residual,raw,41,6.0,0.146341463415,0.000340236705,0.146009452204,0.146001226709
PACE,human,seed_5,target,base,0.9,0.2,0.2,validation,residual,calibrated,41,6.0,0.146341463415,0.155841800657,0.126229810332,0.009500337242
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,deferred,raw,19,8.0,0.421052631579,0.005270306962,0.415413375556,0.415782324617
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,deferred,calibrated,19,8.0,0.421052631579,0.230404979613,0.268469588705,0.199778092297
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,residual,raw,77,12.0,0.155844155844,0.000190209598,0.155766191581,0.155653946247
PACE,human,seed_5,target,base,0.9,0.2,0.2,test,residual,calibrated,77,12.0,0.155844155844,0.138114834039,0.129748379602,0.017729321806
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,raw,52,10.0,0.192307692308,0.001854170564,0.189398759832,0.190453521744
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,52,10.0,0.192307692308,0.157203711729,0.140268112315,0.041952716941
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,raw,5,3.0,0.6,0.015073598167,0.573136053968,0.584926401833
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,5,3.0,0.6,0.273614520042,0.32338938539,0.326385479958
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,residual,raw,47,7.0,0.148936170213,0.000447848478,0.148575643434,0.148488321735
PACE,human,seed_5,drug,base,0.8,0.1,0.2,validation,residual,calibrated,47,7.0,0.148936170213,0.144819583185,0.120787125818,0.011693912365
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,deferred,raw,10,5.0,0.5,0.009086050181,0.490088322586,0.490913949819
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,deferred,calibrated,10,5.0,0.5,0.267174924477,0.298023778697,0.232825075523
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,residual,raw,86,15.0,0.174418604651,0.000278156622,0.174255437924,0.174140448029
PACE,human,seed_5,drug,base,0.8,0.1,0.2,test,residual,calibrated,86,15.0,0.174418604651,0.143497530103,0.140829181718,0.030921074548
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,raw,52,10.0,0.192307692308,0.001854170564,0.189398759832,0.190453521744
