model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,source_train,all,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,all,4,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,3,0.75,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.25,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,test,source_train,all,4,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,4,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,all,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.666666666667,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.333333333333,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,test,source_train,all,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,3,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,all,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,5,0.073529411765,0.0,0.0,-0.235294117647
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,6,0.088235294118,3.0,0.5,0.264705882353
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,54,0.794117647059,11.0,0.203703703704,-0.031590413943
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.044117647059,2.0,0.666666666667,0.43137254902
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,source_train,all,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,test,source_train,both_unseen,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,all,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,5,0.081967213115,0.0,0.0,-0.213114754098
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,8,0.131147540984,3.0,0.375,0.161885245902
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,45,0.737704918033,8.0,0.177777777778,-0.035336976321
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,3,0.049180327869,2.0,0.666666666667,0.453551912568
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,source_train,all,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,test,source_train,both_unseen,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,all,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,9,0.818181818182,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.181818181818,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,test,source_train,all,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,test,source_train,both_unseen,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,all,10,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,8,0.8,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,2,0.2,0.0,0.0,0.0
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,test,source_train,all,10,1.0,0.0,0.0,0.0
