model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,selected_profile,selection_reason,review_error_count,review_error_rate,review_recall_of_residual_errors,delta_review_error_rate_vs_uncertainty,delta_review_recall_of_residual_errors_vs_uncertainty,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count,pause_fraction_of_oracle_rate_headroom,pause_fraction_of_oracle_recall_headroom,pause_review_error_rate_gap_to_oracle,pause_error_recall_gap_to_oracle
PACE,biosnap,seed_7,target,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,145,8.0,14,0.0,0.0,0.5714285714285714,1.0,8.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.5714285714285714,1.0
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,4.0,0.137931034483,0.5,0.0,0.0,145,8.0,29,0.137931034483,0.5,0.2758620689655172,1.0,4.0,0.1379310344825172,0.5,0.5,0.0,0.0,0.13793103448251717,0.5
PACE,biosnap,seed_7,target,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,2.0,0.333333333333,0.25,0.0,0.0,130,8.0,6,0.333333333333,0.25,1.0,0.75,4.0,0.666666666667,0.5,0.3333333333333333,0.0,0.0,0.666666666667,0.5
PACE,biosnap,seed_7,target,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,4.0,0.307692307692,0.5,0.0,0.0,130,8.0,13,0.307692307692,0.5,0.6153846153846154,1.0,4.0,0.3076923076926154,0.5,0.5,0.0,0.0,0.3076923076926154,0.5
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,uncertainty,uncertainty_selected,5.0,0.192307692308,0.625,0.0,0.0,130,8.0,26,0.192307692308,0.625,0.3076923076923077,1.0,3.0,0.1153846153843077,0.375,0.625,0.0,0.0,0.11538461538430772,0.375
PACE,biosnap,seed_7,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,1.0,0.166666666667,0.25,0.0,0.0,115,4.0,6,0.166666666667,0.25,0.6666666666666666,1.0,3.0,0.4999999999996666,0.75,0.25,0.0,0.0,0.4999999999996666,0.75
PACE,biosnap,seed_7,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,1.0,0.083333333333,0.25,0.0,0.0,115,4.0,12,0.083333333333,0.25,0.3333333333333333,1.0,3.0,0.2500000000003333,0.75,0.25,0.0,0.0,0.2500000000003333,0.75
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,3.0,0.130434782609,0.75,0.0,0.0,115,4.0,23,0.130434782609,0.75,0.1739130434782608,1.0,1.0,0.0434782608692608,0.25,0.75,0.0,0.0,0.04347826086926082,0.25
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,4.0,0.5,0.307692307692,0.375,0.230769230769,163,13.0,8,0.125,0.076923076923,1.0,0.6153846153846154,7.0,0.875,0.5384615384616154,0.125,0.42857142857142855,0.4285714285709388,0.5,0.3076923076926154
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,6.0,0.375,0.461538461538,0.0625,0.076923076923,163,13.0,16,0.3125,0.384615384615,0.8125,1.0,8.0,0.5,0.615384615385,0.3846153846153846,0.125,0.12499999999979688,0.4375,0.538461538462
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,7.0,0.212121212121,0.538461538462,0.060606060606,0.153846153846,163,13.0,33,0.151515151515,0.384615384615,0.3939393939393939,1.0,8.0,0.2424242424243939,0.615384615385,0.3846153846153846,0.24999999999959382,0.24999999999959377,0.18181818181839393,0.46153846153800004
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,1.0,0.142857142857,0.125,0.142857142857,0.125,145,8.0,7,0.0,0.0,1.0,0.875,7.0,1.0,0.875,0.0,0.142857142857,0.14285714285714285,0.857142857143,0.75
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,2.0,0.142857142857,0.25,0.142857142857,0.25,145,8.0,14,0.0,0.0,0.5714285714285714,1.0,8.0,0.5714285714285714,1.0,0.0,0.24999999999975,0.25,0.4285714285715714,0.75
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,5.0,0.172413793103,0.625,0.034482758621,0.125,145,8.0,29,0.137931034483,0.5,0.2758620689655172,1.0,4.0,0.1379310344825172,0.5,0.5,0.2500000000026876,0.25,0.10344827586251717,0.375
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,2.0,0.333333333333,0.25,0.0,0.0,130,8.0,6,0.333333333333,0.25,1.0,0.75,4.0,0.666666666667,0.5,0.3333333333333333,0.0,0.0,0.666666666667,0.5
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,3.0,0.230769230769,0.375,-0.076923076923,-0.125,130,8.0,13,0.307692307692,0.5,0.6153846153846154,1.0,4.0,0.3076923076926154,0.5,0.5,-0.24999999999949998,-0.25,0.3846153846156154,0.625
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,5.0,0.192307692308,0.625,0.0,0.0,130,8.0,26,0.192307692308,0.625,0.3076923076923077,1.0,3.0,0.1153846153843077,0.375,0.625,0.0,0.0,0.11538461538430772,0.375
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,1.0,0.166666666667,0.25,0.0,0.0,115,4.0,6,0.166666666667,0.25,0.6666666666666666,1.0,3.0,0.4999999999996666,0.75,0.25,0.0,0.0,0.4999999999996666,0.75
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,2.0,0.166666666667,0.5,0.083333333333,0.25,115,4.0,12,0.083333333333,0.25,0.3333333333333333,1.0,3.0,0.2500000000003333,0.75,0.25,0.3333333333315556,0.3333333333333333,0.1666666666663333,0.5
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,3.0,0.130434782609,0.75,0.0,0.0,115,4.0,23,0.130434782609,0.75,0.1739130434782608,1.0,1.0,0.0434782608692608,0.25,0.75,0.0,0.0,0.04347826086926082,0.25
PACE,biosnap,seed_8,target,base,0.8,0.1,0.05,prior,one_standard_error,5.0,0.555555555556,0.25,0.222222222222,0.1,180,20.0,9,0.333333333333,0.15,1.0,0.45,6.0,0.666666666667,0.3,0.3333333333333333,0.3333333333328333,0.33333333333333337,0.444444444444,0.2
PACE,biosnap,seed_8,target,base,0.8,0.1,0.1,prior,one_standard_error,8.0,0.444444444444,0.4,0.111111111111,0.1,180,20.0,18,0.333333333333,0.3,1.0,0.9,12.0,0.666666666667,0.6000000000000001,0.3333333333333333,0.16666666666641666,0.16666666666666666,0.555555555556,0.5
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,prior,one_standard_error,12.0,0.333333333333,0.6,0.055555555556,0.1,180,20.0,36,0.277777777778,0.5,0.5555555555555556,1.0,10.0,0.2777777777775556,0.5,0.5,0.20000000000176,0.2,0.22222222222255555,0.4
PACE,biosnap,seed_8,target,base,0.8,0.2,0.05,uncertainty,uncertainty_selected,2.0,0.25,0.153846153846,0.0,0.0,160,13.0,8,0.25,0.153846153846,1.0,0.6153846153846154,6.0,0.75,0.4615384615386154,0.25,0.0,0.0,0.75,0.46153846153861544
PACE,biosnap,seed_8,target,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,3.0,0.1875,0.230769230769,0.0,0.0,160,13.0,16,0.1875,0.230769230769,0.8125,1.0,10.0,0.625,0.769230769231,0.2307692307692307,0.0,0.0,0.625,0.769230769231
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,4.0,0.125,0.307692307692,0.0,0.0,160,13.0,32,0.125,0.307692307692,0.40625,1.0,9.0,0.28125,0.692307692308,0.3076923076923077,0.0,0.0,0.28125,0.692307692308
PACE,biosnap,seed_8,target,base,0.9,0.1,0.05,prior,one_standard_error,3.0,0.375,0.272727272727,0.25,0.181818181818,152,11.0,8,0.125,0.090909090909,1.0,0.7272727272727273,7.0,0.875,0.6363636363637273,0.125,0.2857142857142857,0.2857142857139592,0.625,0.4545454545457273
PACE,biosnap,seed_8,target,base,0.9,0.1,0.1,prior,one_standard_error,4.0,0.266666666667,0.363636363636,0.2,0.272727272727,152,11.0,15,0.066666666667,0.090909090909,0.7333333333333333,1.0,10.0,0.6666666666663332,0.909090909091,0.0909090909090909,0.3000000000001501,0.29999999999967,0.4666666666663333,0.636363636364
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,prior,one_standard_error,9.0,0.3,0.818181818182,0.233333333333,0.636363636364,152,11.0,30,0.066666666667,0.181818181818,0.3666666666666666,1.0,9.0,0.2999999999996666,0.818181818182,0.1818181818181818,0.777777777777531,0.7777777777780494,0.0666666666666666,0.18181818181800002
PACE,biosnap,seed_8,target,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,3.0,0.428571428571,0.3,0.285714285714,0.2,135,10.0,7,0.142857142857,0.1,1.0,0.7,6.0,0.857142857143,0.6,0.1428571428571428,0.33333333333294446,0.33333333333333337,0.5714285714289999,0.39999999999999997
PACE,biosnap,seed_8,target,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,5.0,0.357142857143,0.5,0.214285714286,0.3,135,10.0,14,0.142857142857,0.2,0.7142857142857143,1.0,8.0,0.5714285714287143,0.8,0.2,0.37500000000040623,0.37499999999999994,0.3571428571427143,0.5
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,8.0,0.296296296296,0.8,0.185185185185,0.5,135,10.0,27,0.111111111111,0.3,0.3703703703703703,1.0,7.0,0.2592592592593703,0.7,0.3,0.714285714284694,0.7142857142857143,0.07407407407437028,0.19999999999999996
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,6.0,0.666666666667,0.3,0.333333333333,0.15,180,20.0,9,0.333333333333,0.15,1.0,0.45,6.0,0.666666666667,0.3,0.3333333333333333,0.49999999999925004,0.5,0.33333333333299997,0.15000000000000002
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,8.0,0.444444444444,0.4,0.111111111111,0.1,180,20.0,18,0.333333333333,0.3,1.0,0.9,12.0,0.666666666667,0.6000000000000001,0.3333333333333333,0.16666666666641666,0.16666666666666666,0.555555555556,0.5
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,14.0,0.388888888889,0.7,0.111111111111,0.2,180,20.0,36,0.277777777778,0.5,0.5555555555555556,1.0,10.0,0.2777777777775556,0.5,0.5,0.39999999999992,0.4,0.1666666666665556,0.30000000000000004
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,4.0,0.5,0.307692307692,0.25,0.153846153846,160,13.0,8,0.25,0.153846153846,1.0,0.6153846153846154,6.0,0.75,0.4615384615386154,0.25,0.3333333333333333,0.3333333333328889,0.5,0.3076923076926154
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,7.0,0.4375,0.538461538462,0.25,0.307692307692,160,13.0,16,0.1875,0.230769230769,0.8125,1.0,10.0,0.625,0.769230769231,0.2307692307692307,0.4,0.39999999999948005,0.375,0.46153846153800004
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,8.0,0.25,0.615384615385,0.125,0.307692307692,160,13.0,32,0.125,0.307692307692,0.40625,1.0,9.0,0.28125,0.692307692308,0.3076923076923077,0.4444444444444444,0.44444444444380243,0.15625,0.384615384615
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,3.0,0.375,0.272727272727,0.25,0.181818181818,152,11.0,8,0.125,0.090909090909,1.0,0.7272727272727273,7.0,0.875,0.6363636363637273,0.125,0.2857142857142857,0.2857142857139592,0.625,0.4545454545457273
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,7.0,0.466666666667,0.636363636364,0.4,0.545454545455,152,11.0,15,0.066666666667,0.090909090909,0.7333333333333333,1.0,10.0,0.6666666666663332,0.909090909091,0.0909090909090909,0.6000000000003002,0.6000000000004401,0.26666666666633326,0.36363636363600005
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,9.0,0.3,0.818181818182,0.233333333333,0.636363636364,152,11.0,30,0.066666666667,0.181818181818,0.3666666666666666,1.0,9.0,0.2999999999996666,0.818181818182,0.1818181818181818,0.777777777777531,0.7777777777780494,0.0666666666666666,0.18181818181800002
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,3.0,0.428571428571,0.3,0.285714285714,0.2,135,10.0,7,0.142857142857,0.1,1.0,0.7,6.0,0.857142857143,0.6,0.1428571428571428,0.33333333333294446,0.33333333333333337,0.5714285714289999,0.39999999999999997
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,5.0,0.357142857143,0.5,0.214285714286,0.3,135,10.0,14,0.142857142857,0.2,0.7142857142857143,1.0,8.0,0.5714285714287143,0.8,0.2,0.37500000000040623,0.37499999999999994,0.3571428571427143,0.5
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,8.0,0.296296296296,0.8,0.185185185185,0.5,135,10.0,27,0.111111111111,0.3,0.3703703703703703,1.0,7.0,0.2592592592593703,0.7,0.3,0.714285714284694,0.7142857142857143,0.07407407407437028,0.19999999999999996
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,2.0,0.2,0.055555555556,0.0,0.0,193,36.0,10,0.2,0.055555555556,1.0,0.2777777777777778,8.0,0.8,0.2222222222217778,0.2,0.0,0.0,0.8,0.2222222222217778
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,4.0,0.210526315789,0.111111111111,0.0,0.0,193,36.0,19,0.210526315789,0.111111111111,1.0,0.5277777777777778,15.0,0.789473684211,0.4166666666667777,0.2105263157894736,0.0,0.0,0.789473684211,0.41666666666677776
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,7.0,0.179487179487,0.194444444444,0.0,0.0,193,36.0,39,0.179487179487,0.194444444444,0.9230769230769232,1.0,29.0,0.7435897435899231,0.805555555556,0.1944444444444444,0.0,0.0,0.7435897435899232,0.805555555556
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.05,uncertainty,uncertainty_selected,1.0,0.111111111111,0.032258064516,0.0,0.0,172,31.0,9,0.111111111111,0.032258064516,1.0,0.2903225806451613,8.0,0.888888888889,0.2580645161291613,0.1111111111111111,0.0,0.0,0.888888888889,0.2580645161291613
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,2.0,0.117647058824,0.064516129032,0.0,0.0,172,31.0,17,0.117647058824,0.064516129032,1.0,0.5483870967741935,15.0,0.882352941176,0.4838709677421935,0.1176470588235294,0.0,0.0,0.882352941176,0.4838709677421935
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,6.0,0.176470588235,0.193548387097,0.0,0.0,172,31.0,34,0.176470588235,0.193548387097,0.9117647058823528,1.0,25.0,0.7352941176473529,0.8064516129029999,0.1935483870967742,0.0,0.0,0.7352941176473529,0.8064516129029999
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.05,prior,one_standard_error,1.0,0.25,0.076923076923,0.0,0.0,85,13.0,4,0.25,0.076923076923,1.0,0.3076923076923077,3.0,0.75,0.2307692307693077,0.25,0.0,0.0,0.75,0.23076923076930772
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.1,prior,one_standard_error,1.0,0.125,0.076923076923,-0.125,-0.076923076923,85,13.0,8,0.25,0.153846153846,1.0,0.6153846153846154,6.0,0.75,0.4615384615386154,0.25,-0.16666666666666666,-0.16666666666644445,0.875,0.5384615384616154
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.2,prior,one_standard_error,4.0,0.235294117647,0.307692307692,0.0,0.0,85,13.0,17,0.235294117647,0.307692307692,0.7647058823529411,1.0,9.0,0.5294117647059411,0.692307692308,0.3076923076923077,0.0,0.0,0.5294117647059411,0.692307692308
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,1.0,0.25,0.1,0.0,0.0,75,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.3,0.25,0.0,0.0,0.75,0.30000000000000004
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,1.0,0.125,0.1,0.0,0.0,75,10.0,8,0.125,0.1,1.0,0.8,7.0,0.875,0.7000000000000001,0.125,0.0,0.0,0.875,0.7000000000000001
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,2.0,0.133333333333,0.2,0.0,0.0,75,10.0,15,0.133333333333,0.2,0.6666666666666666,1.0,8.0,0.5333333333336666,0.8,0.2,0.0,0.0,0.5333333333336666,0.8
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,5.0,0.5,0.138888888889,0.3,0.083333333333,193,36.0,10,0.2,0.055555555556,1.0,0.2777777777777778,8.0,0.8,0.2222222222217778,0.2,0.37499999999999994,0.37499999999925,0.5,0.1388888888887778
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,11.0,0.578947368421,0.305555555556,0.368421052632,0.194444444444,193,36.0,19,0.210526315789,0.111111111111,1.0,0.5277777777777778,15.0,0.789473684211,0.4166666666667777,0.2105263157894736,0.46666666666692,0.4666666666654756,0.42105263157899997,0.2222222222217778
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,18.0,0.461538461538,0.5,0.282051282051,0.305555555556,193,36.0,39,0.179487179487,0.194444444444,0.9230769230769232,1.0,29.0,0.7435897435899231,0.805555555556,0.1944444444444444,0.3793103448271153,0.37931034482792864,0.46153846153892325,0.5
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,5.0,0.555555555556,0.161290322581,0.444444444444,0.129032258065,172,31.0,9,0.111111111111,0.032258064516,1.0,0.2903225806451613,8.0,0.888888888889,0.2580645161291613,0.1111111111111111,0.4999999999994375,0.5000000000016249,0.444444444444,0.1290322580641613
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,9.0,0.529411764706,0.290322580645,0.411764705882,0.225806451613,172,31.0,17,0.117647058824,0.064516129032,1.0,0.5483870967741935,15.0,0.882352941176,0.4838709677421935,0.1176470588235294,0.4666666666665155,0.4666666666666178,0.47058823529399996,0.2580645161291935
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,17.0,0.5,0.548387096774,0.323529411765,0.354838709677,172,31.0,34,0.176470588235,0.193548387097,0.9117647058823528,1.0,25.0,0.7352941176473529,0.8064516129029999,0.1935483870967742,0.44000000000022405,0.4399999999996032,0.4117647058823528,0.451612903226
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,1.6,0.4,0.123076923077,0.15,0.046153846154,85,13.0,4,0.25,0.076923076923,1.0,0.3076923076923077,3.0,0.75,0.2307692307693077,0.25,0.19999999999999998,0.2000000000006,0.6,0.18461538461530771
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,3.0,0.375,0.230769230769,0.125,0.076923076923,85,13.0,8,0.25,0.153846153846,1.0,0.6153846153846154,6.0,0.75,0.4615384615386154,0.25,0.16666666666666666,0.16666666666644445,0.625,0.3846153846156154
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,7.0,0.411764705882,0.538461538462,0.176470588235,0.230769230769,85,13.0,17,0.235294117647,0.307692307692,0.7647058823529411,1.0,9.0,0.5294117647059411,0.692307692308,0.3076923076923077,0.3333333333327408,0.3333333333328518,0.35294117647094114,0.46153846153800004
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,2.0,0.5,0.2,0.25,0.1,75,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.3,0.25,0.3333333333333333,0.33333333333333337,0.5,0.2
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,2.0,0.25,0.2,0.125,0.1,75,10.0,8,0.125,0.1,1.0,0.8,7.0,0.875,0.7000000000000001,0.125,0.14285714285714285,0.14285714285714285,0.75,0.6000000000000001
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,4.0,0.266666666667,0.4,0.133333333333,0.2,75,10.0,15,0.133333333333,0.2,0.6666666666666666,1.0,8.0,0.5333333333336666,0.8,0.2,0.24999999999921876,0.25,0.3999999999996666,0.6
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,168,35.0,8,0.0,0.0,1.0,0.2285714285714285,8.0,1.0,0.2285714285714285,0.0,0.0,0.0,1.0,0.2285714285714285
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,2.0,0.117647058824,0.057142857143,0.0,0.0,168,35.0,17,0.117647058824,0.057142857143,1.0,0.4857142857142857,15.0,0.882352941176,0.4285714285712857,0.1176470588235294,0.0,0.0,0.882352941176,0.4285714285712857
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,7.0,0.205882352941,0.2,0.0,0.0,168,35.0,34,0.205882352941,0.2,1.0,0.9714285714285714,27.0,0.794117647059,0.7714285714285714,0.2058823529411764,0.0,0.0,0.794117647059,0.7714285714285714
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.05,uncertainty,uncertainty_selected,2.0,0.25,0.060606060606,0.0,0.0,150,33.0,8,0.25,0.060606060606,1.0,0.2424242424242424,6.0,0.75,0.1818181818182424,0.25,0.0,0.0,0.75,0.18181818181824239
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.1,uncertainty,uncertainty_selected,4.0,0.266666666667,0.121212121212,0.0,0.0,150,33.0,15,0.266666666667,0.121212121212,1.0,0.4545454545454545,11.0,0.733333333333,0.3333333333334545,0.2666666666666666,0.0,0.0,0.733333333333,0.3333333333334545
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,uncertainty,uncertainty_selected,9.0,0.3,0.272727272727,0.0,0.0,150,33.0,30,0.3,0.272727272727,1.0,0.9090909090909092,21.0,0.7,0.6363636363639091,0.3,0.0,0.0,0.7,0.6363636363639091
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,2.0,1.0,1.0,1.0,1.0,34,2.0,2,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,2.0,0.666666666667,1.0,0.333333333333,0.5,34,2.0,3,0.333333333333,0.5,0.6666666666666666,1.0,1.0,0.3333333333336666,0.5,0.5,0.9999999999980003,1.0,-3.333999742949345e-13,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,2.0,0.285714285714,1.0,0.142857142857,0.5,34,2.0,7,0.142857142857,0.5,0.2857142857142857,1.0,1.0,0.1428571428572857,0.5,0.5,0.999999999998,1.0,2.8571589538728404e-13,0.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,30,1.0,2,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,30,1.0,3,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,1.0
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,30,1.0,6,0.0,0.0,0.1666666666666666,1.0,1.0,0.1666666666666666,1.0,0.0,0.0,0.0,0.1666666666666666,1.0
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,3.0,0.375,0.085714285714,0.375,0.085714285714,168,35.0,8,0.0,0.0,1.0,0.2285714285714285,8.0,1.0,0.2285714285714285,0.0,0.375,0.3749999999987501,0.625,0.1428571428574285
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,6.0,0.352941176471,0.171428571429,0.235294117647,0.114285714286,168,35.0,17,0.117647058824,0.057142857143,1.0,0.4857142857142857,15.0,0.882352941176,0.4285714285712857,0.1176470588235294,0.2666666666667422,0.2666666666674222,0.647058823529,0.31428571428528573
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,15.0,0.441176470588,0.428571428571,0.235294117647,0.228571428571,168,35.0,34,0.205882352941,0.2,1.0,0.9714285714285714,27.0,0.794117647059,0.7714285714285714,0.2058823529411764,0.2962962962961564,0.2962962962957408,0.558823529412,0.5428571428575715
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,3.0,0.375,0.090909090909,0.125,0.030303030303,150,33.0,8,0.25,0.060606060606,1.0,0.2424242424242424,6.0,0.75,0.1818181818182424,0.25,0.16666666666666666,0.16666666666644447,0.625,0.15151515151524242
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,6.0,0.4,0.181818181818,0.133333333333,0.060606060606,150,33.0,15,0.266666666667,0.121212121212,1.0,0.4545454545454545,11.0,0.733333333333,0.3333333333334545,0.2666666666666666,0.1818181818178099,0.1818181818179339,0.6,0.27272727272745445
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,15.0,0.5,0.454545454545,0.2,0.181818181818,150,33.0,30,0.3,0.272727272727,1.0,0.9090909090909092,21.0,0.7,0.6363636363639091,0.3,0.28571428571428575,0.2857142857138775,0.5,0.45454545454590917
