model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,comparison,metric,delta,selected_v2_profile
TAPB,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.020317,
TAPB,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.179982,
TAPB,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.127992,
TAPB,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.149871,
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,5.7e-05,
DrugBAN,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.000597,
DrugBAN,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.000548,
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.000744,
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.008505,
DrugBAN,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.001858,
DrugBAN,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.000112,
DrugBAN,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.000103,
DrugBAN,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.001106,
DrugBAN,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.009524,
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.025151,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.000224,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.050451,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.061125,
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.002928,
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.004104,
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.004056,
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.005779,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.001485,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.004215,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.003676,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.005215,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.000384,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.000111,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.030896,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.008059,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.022242,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.018348,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.003103,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.059484,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.000953,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.000193,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.000856,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.134432,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.073621,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.009512,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.045668,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.008685,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-2.1e-05,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.00095,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.001342,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.001583,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.046579,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,,
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.037493,
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.001686,
DrugBAN,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.071179,
DrugBAN,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.015454,
DrugBAN,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,-0.195762,
DrugBAN,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.086589,
DrugBAN,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auprc,0.0,
DrugBAN,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auprc,-0.027921,
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.00149,
PACE,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.011413,
PACE,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.005049,
PACE,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.001652,
PACE,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.002731,
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.007548,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.005236,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.001926,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.005456,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.00916,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.004517,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.020833,
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.01374,
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.006323,
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.003409,
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.004982,
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.006785,
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.000848,
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.00359,
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.038321,
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.004504,
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.001026,
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.002049,
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.002252,
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.002187,
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.00157,
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.009671,
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0208,
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.006563,
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.00129,
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0096,
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.032378,
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.039122,
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.067308,
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.086153,
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.032201,
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.034317,
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.076923,
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.052308,
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.085285,
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.104377,
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.015625,
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.034483,
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.003222,
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.018907,
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.103175,
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.046053,
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.317307,
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.423077,
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.122596,
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.149039,
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.000624,
PACE,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.019048,
PACE,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.046875,
PACE,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.004525,
PACE,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.017194,
PACE,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.071848,
PACE,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.007512,
PACE,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.003846,
PACE,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.002817,
PACE,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.003846,
PACE,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.00939,
PACE,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.003846,
PACE,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.005634,
PACE,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.005128,
PACE,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.133413,
PACE,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,,
PACE,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.027549,
PACE,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.0,
PACE,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.001141,
PACE,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.003317,
PACE,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,0.002491,
PACE,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,0.001894,
PACE,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U2 - U,error_detection_auroc,-0.033105,
PACE,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U2 - U,error_detection_auroc,-0.003316,
