model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,uncertainty_error_detection_auprc,uncertainty_review_error_rate,uncertainty_combined_recall_of_candidate_errors,uncertainty_retained_accuracy_gain_vs_residual,uncertainty_deduplicated_error_detection_auprc,uncertainty_deduplicated_review_error_rate,uncertainty_deduplicated_combined_recall_of_candidate_errors,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,transfer_type,held_out_domain,transferred_profile,delta_error_detection_auprc_vs_uncertainty,delta_deduplicated_error_detection_auprc_vs_uncertainty,delta_review_error_rate_vs_uncertainty,delta_deduplicated_review_error_rate_vs_uncertainty,delta_combined_recall_of_candidate_errors_vs_uncertainty,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,194,21.0,0.108247,0.901459,0.586778,39,15.0,0.384615,3.553114,0.714286,0.823529,0.96129,0.069538,,,,,,,,,,,,,,0.197042,0.153846,0.558824,0.011473,,,,,leave_one_model_out,PACE,uncertainty_support,0.389736,,0.230769,,0.264705,,0.058065,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,158,14.0,0.088608,0.849206,0.446867,32,10.0,0.3125,3.526786,0.714286,0.789474,0.968254,0.056862,,,,,,,,,,,,,,0.271821,0.1875,0.578947,0.025116,,,,,leave_one_model_out,PACE,uncertainty_support,0.175046,,0.125,,0.210527,,0.031746,
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,141,10.0,0.070922,0.914504,0.422118,28,8.0,0.285714,4.028571,0.8,0.894737,0.982301,0.053223,,,,,,,,,,,,,,0.124945,0.071429,0.578947,0.000126,,,,,leave_one_model_out,PACE,uncertainty_support,0.297173,,0.214285,,0.31579,,0.053097,
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,132,9.0,0.068182,0.925023,0.465316,26,8.0,0.307692,4.512821,0.888889,0.909091,0.990566,0.058748,,,,,,,,,,,,,,0.109785,0.038462,0.272727,-0.00729,,,,,leave_one_model_out,PACE,uncertainty_support,0.355531,,0.26923,,0.636364,,0.066038,
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,118,8.0,0.067797,0.926136,0.389054,24,6.0,0.25,3.6875,0.75,0.818182,0.978723,0.04652,,,,,,,,,,,,,,0.099948,0.083333,0.454545,0.003967,,,,,leave_one_model_out,PACE,uncertainty_support,0.289106,,0.166667,,0.363637,,0.042553,
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,187,18.0,0.096257,0.805062,0.364647,37,9.0,0.243243,2.527027,0.5,0.608696,0.94,0.036257,,,,,,,,,,,,,,0.23441,0.243243,0.608696,0.036257,,,,,leave_one_model_out,PACE,uncertainty_support,0.130237,,0.0,,0.0,,0.0,
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,166,13.0,0.078313,0.837104,0.402866,33,9.0,0.272727,3.482517,0.692308,0.826087,0.969925,0.048238,,,,,,,,,,,,,,0.182828,0.181818,0.695652,0.025682,,,,,leave_one_model_out,PACE,uncertainty_support,0.220038,,0.090909,,0.130435,,0.022556,
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,157,11.0,0.070064,0.854296,0.333828,31,7.0,0.225806,3.222874,0.636364,0.714286,0.968254,0.038318,,,,,,,,,,,,,,0.163457,0.193548,0.642857,0.030381,,,,,leave_one_model_out,PACE,uncertainty_support,0.170371,,0.032258,,0.071429,,0.007937,
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,140,9.0,0.064286,0.899067,0.3465,28,7.0,0.25,3.888889,0.777778,0.857143,0.982143,0.046429,,,,,,,,,,,,,,0.198618,0.178571,0.714286,0.028571,,,,,leave_one_model_out,PACE,uncertainty_support,0.147882,,0.071429,,0.142857,,0.017858,
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,163,13.0,0.079755,0.794872,0.360445,33,7.0,0.212121,2.659674,0.538462,0.6,0.953846,0.033601,,,,,,,,,,,,,,0.212246,0.151515,0.466667,0.018216,,,,,leave_one_model_out,PACE,uncertainty_support,0.148199,,0.060606,,0.133333,,0.015385,
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,145,8.0,0.055172,0.711679,0.135861,29,5.0,0.172414,3.125,0.625,0.8,0.974138,0.02931,,,,,,,,,,,,,,0.120978,0.137931,0.733333,0.02069,,,,,leave_one_model_out,PACE,uncertainty_support,0.014883,,0.034483,,0.066667,,0.00862,
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,130,8.0,0.061538,0.762295,0.213356,26,5.0,0.192308,3.125,0.625,0.625,0.971154,0.032692,,,,,,,,,,,,,,0.289828,0.192308,0.625,0.032692,,,,,leave_one_model_out,PACE,uncertainty_support,-0.076472,,0.0,,0.0,,0.0,
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,115,4.0,0.034783,0.891892,0.207955,23,3.0,0.130435,3.75,0.75,0.875,0.98913,0.023913,,,,,,,,,,,,,,0.33844,0.130435,0.875,0.023913,,,,,leave_one_model_out,PACE,uncertainty_support,-0.130485,,0.0,,0.0,,0.0,
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,180,20.0,0.111111,0.890625,0.506115,36,14.0,0.388889,3.5,0.7,0.76,0.958333,0.069444,,,,,,,,,,,,,,0.307471,0.277778,0.6,0.041667,,,,,leave_one_model_out,PACE,uncertainty_support,0.198644,,0.111111,,0.16,,0.027777,
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,160,13.0,0.08125,0.874411,0.368116,32,8.0,0.25,3.076923,0.615385,0.8,0.960938,0.042188,,,,,,,,,,,,,,0.157707,0.125,0.64,0.010938,,,,,leave_one_model_out,PACE,uncertainty_support,0.210409,,0.125,,0.16,,0.03125,
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,152,11.0,0.072368,0.918762,0.471696,30,9.0,0.3,4.145455,0.818182,0.875,0.983607,0.055975,,,,,,,,,,,,,,0.193034,0.066667,0.4375,-0.001402,,,,,leave_one_model_out,PACE,uncertainty_support,0.278662,,0.233333,,0.4375,,0.057377,
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,135,10.0,0.074074,0.9168,0.466438,27,8.0,0.296296,4.0,0.8,0.875,0.981481,0.055556,,,,,,,,,,,,,,0.226713,0.111111,0.5625,0.009259,,,,,leave_one_model_out,PACE,uncertainty_support,0.239725,,0.185185,,0.3125,,0.046297,
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,193,36.0,0.186528,0.792109,0.458309,39,18.0,0.461538,2.474359,0.5,0.560976,0.883117,0.069645,,,,,,,,,,,,,,0.212465,0.179487,0.292683,-0.001783,,,,,leave_one_model_out,PACE,uncertainty_support,0.245844,,0.282051,,0.268293,,0.071428,
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,172,31.0,0.180233,0.790208,0.450216,34,17.0,0.5,2.774194,0.548387,0.658537,0.898551,0.078783,,,,,,,,,,,,,,0.197782,0.176471,0.390244,-0.000927,,,,,leave_one_model_out,PACE,uncertainty_support,0.252434,,0.323529,,0.268293,,0.07971,
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,85,13.0,0.152941,0.813034,0.372725,17,7.0,0.411765,2.692308,0.538462,0.6,0.911765,0.064706,,,,,,,,,,,,,,0.208258,0.235294,0.4,0.020588,,,,,leave_one_model_out,PACE,uncertainty_support,0.164467,,0.176471,,0.2,,0.044118,
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,75,10.0,0.133333,0.8,0.385813,15,4.0,0.266667,2.0,0.4,0.6,0.9,0.033333,,,,,,,,,,,,,,0.224129,0.133333,0.466667,0.0,,,,,leave_one_model_out,PACE,uncertainty_support,0.161684,,0.133334,,0.133333,,0.033333,
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,168,35.0,0.208333,0.785392,0.415238,34,15.0,0.441176,2.117647,0.428571,0.459459,0.850746,0.05908,,,,,,,,,,,,,,0.225594,0.205882,0.243243,-0.000622,,,,,leave_one_model_out,PACE,uncertainty_support,0.189644,,0.235294,,0.216216,,0.059702,
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,150,33.0,0.22,0.806009,0.463267,30,15.0,0.5,2.272727,0.454545,0.513514,0.85,0.07,,,,,,,,,,,,,,0.291475,0.3,0.351351,0.02,,,,,leave_one_model_out,PACE,uncertainty_support,0.171792,,0.2,,0.162163,,0.05,
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,34,2.0,0.058824,1.0,1.0,7,2.0,0.285714,4.857143,1.0,1.0,1.0,0.058824,,,,,,,,,,,,,,0.222222,0.142857,0.666667,0.021786,,,,,leave_one_model_out,PACE,uncertainty_support,0.777778,,0.142857,,0.333333,,0.037038,
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,30,1.0,0.033333,1.0,1.0,6,1.0,0.166667,5.0,1.0,1.0,1.0,0.033333,,,,,,,,,,,,,,0.071429,0.0,0.666667,-0.008333,,,,,leave_one_model_out,PACE,uncertainty_support,0.928571,,0.166667,,0.333333,,0.041666,
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,48,6.0,0.125,0.845238,0.571047,10,4.0,0.4,3.2,0.666667,0.666667,0.947368,0.072368,,,,,,,,,,,,,,0.370213,0.3,0.5,0.046053,,,,,leave_one_model_out,PACE,uncertainty_support,0.200834,,0.1,,0.166667,,0.026315,
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,42,4.0,0.095238,0.776316,0.267857,8,2.0,0.25,2.625,0.5,0.666667,0.941176,0.036415,,,,,,,,,,,,,,0.220429,0.125,0.5,0.007003,,,,,leave_one_model_out,PACE,uncertainty_support,0.047428,,0.125,,0.166667,,0.029412,
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,4,0.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave_one_model_out,PACE,uncertainty_support,,,,,,,,
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,insufficient_residual_n,,0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave_one_model_out,PACE,uncertainty_support,,,,,,,,
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,68,16.0,0.235294,0.768029,0.459648,14,6.0,0.428571,1.821429,0.375,0.473684,0.814815,0.050109,,,,,,,,,,,,,,0.552033,0.571429,0.578947,0.087146,,,,,leave_one_model_out,PACE,uncertainty_support,-0.092385,,-0.142858,,-0.105263,,-0.037037,
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,61,13.0,0.213115,0.798077,0.465572,12,5.0,0.416667,1.955128,0.384615,0.578947,0.836735,0.049849,,,,,,,,,,,,,,0.587148,0.583333,0.684211,0.090666,,,,,leave_one_model_out,PACE,uncertainty_support,-0.121576,,-0.166666,,-0.105264,,-0.040817,
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,11,0.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave_one_model_out,PACE,uncertainty_support,,,,,,,,
