model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_7,drug,base,validation,native_support_after_legacy,0.07328365898,0.080432591308,0.577946364607,0.028951895276
TAPB,bindingdb,seed_7,drug,base,validation,prior,-0.00319626109,-0.000235153628,-0.000580990123,-0.000378956986
TAPB,bindingdb,seed_7,drug,base,validation,prior_after_empirical_support,-3.1110147e-05,0.001919965737,0.010877895043,-0.000191141294
TAPB,bindingdb,seed_7,drug,base,validation,source_domain_support,0.001866783192,-0.008083852068,-0.051846507087,-0.001240197523
TAPB,bindingdb,seed_7,drug,base,validation,target_sequence_support,-0.022037139833,-0.023153297316,-0.000927316717,0.000195449651
TAPB,bindingdb,seed_7,target,base,test,combined_empirical_support,,0.309925399279,1.584551086769,0.080272116095
TAPB,bindingdb,seed_7,target,base,test,empirical_support,,0.265429237948,1.379797014087,0.069963234597
TAPB,bindingdb,seed_7,target,base,test,empirical_support_after_prior,,0.139454671405,0.823827078472,0.043504344571
TAPB,bindingdb,seed_7,target,base,test,fit_support,,0.165228620797,1.175053204131,0.057566163511
TAPB,bindingdb,seed_7,target,base,test,fit_support_after_legacy_source_domain,,0.183630536732,0.934338540316,0.045120529877
TAPB,bindingdb,seed_7,target,base,test,fit_support_after_native_source_domain,,0.127852818181,0.477850066978,0.02194257301
TAPB,bindingdb,seed_7,target,base,test,general_target_joint_support,,0.004051510401,-0.006198686371,-0.000242812743
TAPB,bindingdb,seed_7,target,base,test,legacy_empirical_support,,0.183240553347,1.064400764843,0.054163823981
TAPB,bindingdb,seed_7,target,base,test,legacy_source_domain_support_after_fit,,0.01801193255,-0.110652439288,-0.00340233953
TAPB,bindingdb,seed_7,target,base,test,legacy_support_after_native,,0.044496161331,0.204754072682,0.010308881498
TAPB,bindingdb,seed_7,target,base,test,native_source_domain_support,,0.137576419767,0.901946947109,0.048020661588
TAPB,bindingdb,seed_7,target,base,test,native_source_domain_support_after_fit,,0.100200617151,0.204743809956,0.012397071086
TAPB,bindingdb,seed_7,target,base,test,native_support_after_legacy,,0.126684845932,0.520150321926,0.026108292114
TAPB,bindingdb,seed_7,target,base,test,prior,,0.148483223388,0.549771249244,0.026216077283
TAPB,bindingdb,seed_7,target,base,test,prior_after_empirical_support,,0.022508656845,-0.006198686371,-0.000242812743
TAPB,bindingdb,seed_7,target,base,test,source_domain_support,,-0.000389983385,0.130062224527,0.009043294104
TAPB,bindingdb,seed_7,target,base,test,target_sequence_support,,-0.031215587922,-0.181190854291,-0.008657754847
