model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,raw,159,67.0,0.421383647799,0.067424318211,0.368034082557,0.353959329588
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,159,67.0,0.421383647799,0.364852585579,0.246333614742,0.05653106222
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,raw,638,97.0,0.152037617555,0.008667594501,0.148144075299,0.143370023054
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,validation,residual,calibrated,638,97.0,0.152037617555,0.255121718747,0.134139890824,0.103084101192
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,raw,186,41.0,0.220430107527,0.017781659485,0.210107935585,0.202648448042
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,candidate,calibrated,186,41.0,0.220430107527,0.278525141944,0.166364870252,0.058095034418
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,raw,37,12.0,0.324324324324,0.059233342253,0.29033743696,0.265090982071
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,deferred,calibrated,37,12.0,0.324324324324,0.35947544603,0.220311875753,0.035151121706
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,raw,149,29.0,0.194630872483,0.007488288596,0.190185173499,0.187142583887
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,test,residual,calibrated,149,29.0,0.194630872483,0.258423388581,0.152968633986,0.063792516098
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,raw,667,109.0,0.163418290855,0.010134558259,0.15819844972,0.153283732595
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,667,109.0,0.163418290855,0.259359684577,0.139019575842,0.095941393722
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,raw,67,22.0,0.328358208955,0.039034214743,0.303432870361,0.289323994212
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,67,22.0,0.328358208955,0.347810009034,0.220192094584,0.019451800079
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,validation,residual,raw,600,87.0,0.145,0.006907429952,0.141980606081,0.138092570048
