model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,biosnap,seed_6,target,base,validation,legacy_support_after_native,-0.012453658253,-0.003120577073,-0.048178524971,-0.002517338805
DrugBAN,biosnap,seed_6,target,base,validation,native_source_domain_support,0.167143035223,0.168762648036,0.495378063205,0.024211479068
DrugBAN,biosnap,seed_6,target,base,validation,native_source_domain_support_after_fit,0.157929729752,0.117365273388,0.677772855995,0.033704563548
DrugBAN,biosnap,seed_6,target,base,validation,native_support_after_legacy,-0.022917636942,-0.025267801142,-0.12995152913,-0.006864732074
DrugBAN,biosnap,seed_6,target,base,validation,prior,0.06894212743,0.060909559627,0.356133267163,0.017961197654
DrugBAN,biosnap,seed_6,target,base,validation,prior_after_empirical_support,-0.069728008384,-0.052384062094,-0.349714910094,-0.017266766259
DrugBAN,biosnap,seed_6,target,base,validation,source_domain_support,0.14425899023,0.141499069093,0.549664651972,0.027633838744
DrugBAN,biosnap,seed_6,target,base,validation,target_sequence_support,0.020029045487,0.019728416449,0.117771149451,0.006333126082
DrugBAN,biosnap,seed_7,drug,base,test,combined_empirical_support,,0.35399180162,1.235159842411,0.086846377487
DrugBAN,biosnap,seed_7,drug,base,test,empirical_support,,0.357404162594,1.300551516322,0.091362694503
DrugBAN,biosnap,seed_7,drug,base,test,empirical_support_after_prior,,0.231913815249,0.728768780239,0.050984524507
DrugBAN,biosnap,seed_7,drug,base,test,fit_support,,0.324156908198,1.207564452113,0.084780982564
DrugBAN,biosnap,seed_7,drug,base,test,fit_support_after_legacy_source_domain,,0.232500523157,0.995964608414,0.069572532011
DrugBAN,biosnap,seed_7,drug,base,test,fit_support_after_native_source_domain,,0.155772082926,0.555815873894,0.038898498874
DrugBAN,biosnap,seed_7,drug,base,test,general_target_joint_support,,0.017931890011,0.088508783869,0.005918581965
DrugBAN,biosnap,seed_7,drug,base,test,legacy_empirical_support,,0.358687464638,1.303637102699,0.091534150032
DrugBAN,biosnap,seed_7,drug,base,test,legacy_source_domain_support_after_fit,,0.03453055644,0.096072650586,0.006753167467
DrugBAN,biosnap,seed_7,drug,base,test,legacy_support_after_native,,-0.003412360973,-0.065391673911,-0.004516317016
DrugBAN,biosnap,seed_7,drug,base,test,native_source_domain_support,,0.201632079668,0.744735642428,0.052464195629
DrugBAN,biosnap,seed_7,drug,base,test,native_source_domain_support_after_fit,,0.033247254395,0.092987064209,0.006581711939
DrugBAN,biosnap,seed_7,drug,base,test,native_support_after_legacy,,-0.004695663018,-0.068477260288,-0.004687772545
DrugBAN,biosnap,seed_7,drug,base,test,prior,,0.118446777377,0.511848417528,0.036104665723
DrugBAN,biosnap,seed_7,drug,base,test,prior_after_empirical_support,,-0.007043569968,-0.059934318555,-0.004273504274
DrugBAN,biosnap,seed_7,drug,base,test,source_domain_support,,0.126186941481,0.307672494285,0.021961618021
DrugBAN,biosnap,seed_7,drug,base,test,target_sequence_support,,0.010655417052,0.03725424339,0.002630750476
DrugBAN,biosnap,seed_7,drug,base,validation,combined_empirical_support,0.245763006132,0.233409548583,1.05431381824,0.066655919229
DrugBAN,biosnap,seed_7,drug,base,validation,empirical_support,0.279114000785,0.263905769189,1.1281481394,0.071227349894
DrugBAN,biosnap,seed_7,drug,base,validation,empirical_support_after_prior,0.135803906872,0.142302036261,0.536637344521,0.033353374734
DrugBAN,biosnap,seed_7,drug,base,validation,fit_support,0.242646974769,0.222295136483,1.083454340827,0.068423433989
DrugBAN,biosnap,seed_7,drug,base,validation,fit_support_after_legacy_source_domain,0.13230743604,0.129784585628,0.354175313569,0.022666693316
